date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:46:44	29343/29343	---M-Z	200	added ('OK')	text/html	etag:%22729f-6454d56e-4fba748417603073;gz%22	https://themezhub.net/workoo-live/workoo/manage-task.html	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/manage-task.html	(from https://themezhub.net/workoo-live/workoo/dashboard.html)
13:46:45	35016/35016	---M-Z	200	added ('OK')	text/html	etag:%2288c8-6454d56e-58ee6fca1d5a40ec;gz%22	https://themezhub.net/workoo-live/workoo/manage-bidders.html	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/manage-bidders.html	(from https://themezhub.net/workoo-live/workoo/dashboard.html)
13:46:45	29878/29878	---M-Z	200	added ('OK')	text/html	etag:%2274b6-6454d56e-9bea373be1b7bbba;gz%22	https://themezhub.net/workoo-live/workoo/active-bids.html	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/active-bids.html	(from https://themezhub.net/workoo-live/workoo/dashboard.html)
13:46:45	27220/27220	---M-Z	200	added ('OK')	text/html	etag:%226a54-6454d56e-c841d4849225ef66;gz%22	https://themezhub.net/workoo-live/workoo/post-task.html	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/post-task.html	(from https://themezhub.net/workoo-live/workoo/dashboard.html)
13:46:45	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64017375-9a6948a48a0c49ce;gz%22	https://themezhub.net/workoo-live/workoo/dashboard-invoice.html	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/dashboard-invoice.html	(from https://themezhub.net/workoo-live/workoo/dashboard.html)
13:46:46	120104/120104	---M--	200	added ('OK')	image/jpeg	etag:%221d528-6454d56e-986c096aefea6cd7;;;%22	https://themezhub.net/workoo-live/workoo/assets/img/about-bg.jpg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/about-bg.jpg	(from https://themezhub.net/workoo-live/workoo/about-us.html)
13:46:47	177185/177185	---M--	200	added ('OK')	image/jpeg	etag:%222b421-6454d56e-3c1c41a830e590ad;;;%22	https://themezhub.net/workoo-live/workoo/assets/img/b-5.jpg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/b-5.jpg	(from https://themezhub.net/workoo-live/workoo/blog-detail.html)
13:46:47	222547/222547	---M--	200	added ('OK')	image/png	etag:%2236553-6454d56e-90ea94238ce33520;;;%22	https://themezhub.net/workoo-live/workoo/assets/img/about.png	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/about.png	(from https://themezhub.net/workoo-live/workoo/about-us.html)
13:46:48	4275/4275	---M-Z	200	added ('OK')	image/svg+xml	etag:%2210b3-6454d56e-9469ebfa6ceb89a0;gz%22	https://themezhub.net/workoo-live/workoo/assets/img/email.svg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/email.svg	(from https://themezhub.net/workoo-live/workoo/contact.html)
13:46:48	17116/17116	---M--	200	added ('OK')	image/png	etag:%2242dc-6454d56e-a01eaa1cce044ec8;;;%22	https://themezhub.net/workoo-live/workoo/assets/img/paypal.png	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/paypal.png	(from https://themezhub.net/workoo-live/workoo/checkout.html)
13:46:48	20100/20100	---M--	200	added ('OK')	image/png	etag:%224e84-6454d56e-acdad14de10ef535;;;%22	https://themezhub.net/workoo-live/workoo/assets/img/strip.png	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/strip.png	(from https://themezhub.net/workoo-live/workoo/checkout.html)
13:46:49	33498/33498	---M--	200	added ('OK')	image/png	etag:%2282da-6454d56e-eec234a656f7c426;;;%22	https://themezhub.net/workoo-live/workoo/assets/img/debit.png	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/debit.png	(from https://themezhub.net/workoo-live/workoo/checkout.html)
13:46:49	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64017375-9a6948a48a0c49ce;gz%22	https://themezhub.net/workoo-live/workoo/popper.js	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/popper.js	(from https://themezhub.net/workoo-live/workoo/assets/js/bootstrap.min.js)
13:46:50	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64017375-9a6948a48a0c49ce;gz%22	https://themezhub.net/workoo-live/workoo/picker.js	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/picker.js	(from https://themezhub.net/workoo-live/workoo/assets/js/materialize.min.js)
13:46:51	2457/2457	---M-Z	404	error ('Not%20Found')	text/html	etag:%22999-64017375-9a6948a48a0c49ce;gz%22	https://themezhub.net/workoo-live/workoo/assets/css/metisMenu.css	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/css/metisMenu.css	(from https://themezhub.net/workoo-live/workoo/bookmark-candidates.html)
13:46:51	3650/3650	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e42-6454d56e-1b5af74c582be597;gz%22	https://themezhub.net/workoo-live/workoo/assets/img/india.svg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/india.svg	(from https://themezhub.net/workoo-live/workoo/manage-candidates.html)
13:46:51	1834/1834	---M-Z	200	added ('OK')	image/svg+xml	etag:%2272a-6454d56e-3492764c57500ec4;gz%22	https://themezhub.net/workoo-live/workoo/assets/img/south-africa.svg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/south-africa.svg	(from https://themezhub.net/workoo-live/workoo/manage-candidates.html)
13:46:52	1987/1987	---M-Z	200	added ('OK')	image/svg+xml	etag:%227c3-6454d56e-e0886cab9b574e9b;gz%22	https://themezhub.net/workoo-live/workoo/assets/img/united-kingdom.svg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/united-kingdom.svg	(from https://themezhub.net/workoo-live/workoo/manage-candidates.html)
13:46:52	1842/1842	---M-Z	200	added ('OK')	image/svg+xml	etag:%22732-6454d56e-99ae63ccab32299a;gz%22	https://themezhub.net/workoo-live/workoo/assets/img/canada.svg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/canada.svg	(from https://themezhub.net/workoo-live/workoo/manage-candidates.html)
13:46:52	4913/4913	---M-Z	200	added ('OK')	image/svg+xml	etag:%221331-6454d56e-ae0e5efd2b8cf9bb;gz%22	https://themezhub.net/workoo-live/workoo/assets/img/australia.svg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/australia.svg	(from https://themezhub.net/workoo-live/workoo/manage-candidates.html)
13:46:52	1398/1398	---M-Z	200	added ('OK')	image/svg+xml	etag:%22576-6454d56e-ad1df0478744247c;gz%22	https://themezhub.net/workoo-live/workoo/assets/img/china.svg	D:/1Freelancer_unit/templates/job_market/themezhub.net/workoo-live/workoo/assets/img/china.svg	(from https://themezhub.net/workoo-live/workoo/manage-candidates.html)
